time	I(Rs)
4.374500511356185e-003	8.310159e-004
4.394031761356184e-003	9.591964e-004
4.413563011356184e-003	1.072950e-003
4.433094261356184e-003	1.170565e-003
4.452625511356183e-003	1.250574e-003
4.472156761356183e-003	1.311773e-003
4.491688011356182e-003	1.353241e-003
4.511219261356182e-003	1.374356e-003
4.530750511356181e-003	1.374799e-003
4.550281761356181e-003	1.354564e-003
4.569813011356181e-003	1.313955e-003
4.589344261356180e-003	1.253582e-003
4.608875511356180e-003	1.174355e-003
4.628406761356179e-003	1.077465e-003
4.647938011356179e-003	9.643679e-004
4.667469261356179e-003	8.367663e-004
4.687000511356178e-003	6.965788e-004
4.706531761356178e-003	5.459142e-004
4.726063011356177e-003	3.870385e-004
4.745594261356177e-003	2.223414e-004
4.765125511356176e-003	5.430007e-005
4.784656761356176e-003	-1.145580e-004
4.804188011356176e-003	-2.816929e-004
4.823719261356175e-003	-4.445910e-004
4.843250511356175e-003	-6.008020e-004
4.862781761356174e-003	-7.479764e-004
4.882313011356174e-003	-8.839005e-004
4.901844261356174e-003	-1.006530e-003
4.921375511356173e-003	-1.114020e-003
4.940906761356173e-003	-1.204755e-003
4.960438011356172e-003	-1.277368e-003
4.979969261356172e-003	-1.330769e-003
4.999500511356171e-003	-1.364154e-003
5.019031761356171e-003	-1.377021e-003
5.038563011356171e-003	-1.369176e-003
5.058094261356170e-003	-1.340738e-003
5.077625511356170e-003	-1.292133e-003
5.097156761356169e-003	-1.224094e-003
5.116688011356169e-003	-1.137643e-003
5.136219261356169e-003	-1.034081e-003
5.155750511356168e-003	-9.149649e-004
5.175281761356168e-003	-7.820874e-004
5.194813011356167e-003	-6.374465e-004
5.214344261356167e-003	-4.832178e-004
5.233875511356166e-003	-3.217211e-004
5.253406761356166e-003	-1.553854e-004
5.272938011356166e-003	1.328751e-005
5.292469261356165e-003	1.817605e-004
5.312000511356165e-003	3.474997e-004
5.331531761356164e-003	5.080121e-004
5.351063011356164e-003	6.608836e-004
5.370594261356164e-003	8.038147e-004
5.390125511356163e-003	9.346558e-004
5.409656761356163e-003	1.051439e-003
5.429188011356162e-003	1.152407e-003
5.448719261356162e-003	1.236042e-003
5.468250511356161e-003	1.301086e-003
5.487781761356161e-003	1.346560e-003
5.507313011356161e-003	1.371781e-003
5.526844261356160e-003	1.376369e-003
5.546375511356160e-003	1.360255e-003
5.565906761356159e-003	1.323681e-003
5.585438011356159e-003	1.267199e-003
5.604969261356159e-003	1.191656e-003
5.624500511356158e-003	1.098190e-003
