time	I(Rs)
8.754992997468418e-003	8.415476e-005
8.774524247468418e-003	-8.093654e-005
8.794055497468417e-003	-2.448105e-004
8.813586747468417e-003	-4.050023e-004
8.833117997468417e-003	-5.591024e-004
8.852649247468416e-003	-7.047931e-004
8.872180497468416e-003	-8.398831e-004
8.891711747468415e-003	-9.623405e-004
8.911242997468415e-003	-1.070323e-003
8.930774247468415e-003	-1.162208e-003
8.950305497468414e-003	-1.236611e-003
8.969836747468414e-003	-1.292415e-003
8.989367997468413e-003	-1.328780e-003
9.008899247468413e-003	-1.345158e-003
9.028430497468412e-003	-1.341304e-003
9.047961747468412e-003	-1.317276e-003
9.067492997468412e-003	-1.273434e-003
9.087024247468411e-003	-1.210439e-003
9.106555497468411e-003	-1.129238e-003
9.126086747468410e-003	-1.031052e-003
9.145617997468410e-003	-9.173583e-004
9.165149247468410e-003	-7.898663e-004
9.184680497468409e-003	-6.504941e-004
9.204211747468409e-003	-5.013379e-004
9.223742997468408e-003	-3.446411e-004
9.243274247468408e-003	-1.827605e-004
9.262805497468407e-003	-1.813110e-005
9.282336747468407e-003	1.467711e-004
9.301867997468407e-003	3.094656e-004
9.321399247468406e-003	4.675055e-004
9.340930497468406e-003	6.185137e-004
9.360461747468405e-003	7.602189e-004
9.379992997468405e-003	8.904897e-004
9.399524247468405e-003	1.007367e-003
9.419055497468404e-003	1.109092e-003
9.438586747468404e-003	1.194135e-003
9.458117997468403e-003	1.261218e-003
9.477649247468403e-003	1.309331e-003
9.497180497468402e-003	1.337750e-003
9.516711747468402e-003	1.346048e-003
9.536242997468402e-003	1.334100e-003
9.555774247468401e-003	1.302087e-003
9.575305497468401e-003	1.250488e-003
9.594836747468400e-003	1.180081e-003
9.614367997468400e-003	1.091925e-003
9.633899247468400e-003	9.873448e-004
9.653430497468399e-003	8.679142e-004
9.672961747468399e-003	7.354294e-004
9.692492997468398e-003	5.918830e-004
9.712024247468398e-003	4.394342e-004
9.731555497468397e-003	2.803759e-004
9.751086747468397e-003	1.171005e-004
9.770617997468397e-003	-4.793625e-005
9.790149247468396e-003	-2.122520e-004
9.799914872468396e-003	-2.933657e-004
9.819446122468396e-003	-4.519795e-004
9.838977372468395e-003	-6.037951e-004
9.858508622468395e-003	-7.465291e-004
9.878039872468394e-003	-8.780345e-004
9.897571122468394e-003	-9.963335e-004
9.917102372468394e-003	-1.099647e-003
9.936633622468393e-003	-1.186420e-003
9.956164872468393e-003	-1.255349e-003
9.975696122468392e-003	-1.305396e-003
9.995227372468392e-003	-1.336413e-003
1.000000000000000e-002	-1.341342e-003
